g,akurasi
0.7856833712276952,0.8666666666666667
0.79233398449001,0.8666666666666667
0.7946093578468233,0.8666666666666667
0.8029353149935178,0.8666666666666667
0.8124937560421733,0.8666666666666667
0.8174138730627744,0.8666666666666667
0.8177824937581417,0.8666666666666667
0.8268582757717977,0.8666666666666667
0.832313227234025,0.8666666666666667
0.838763495363829,0.8666666666666667
0.8410635309406522,0.8666666666666667
0.8495824732406537,0.8666666666666667
0.8500066269838633,0.8666666666666667
0.8521858215635048,0.8666666666666667
0.8525317197541405,0.8666666666666667
0.8586195190692736,0.8666666666666667
0.8645332606739325,0.8666666666666667
0.8720906606484695,0.8666666666666667
0.8724798126049312,0.8666666666666667
0.881114925312491,0.8666666666666667
0.8884593462422438,0.8666666666666667
0.8896929166908595,0.8666666666666667
0.8948542542200966,0.8666666666666667
0.8972107075175733,0.8666666666666667
0.8978472890255752,0.8666666666666667
0.9011073382996854,0.8666666666666667
0.90607010796296,0.8666666666666667
0.9091992113715598,0.8666666666666667
0.9169624415798365,0.8666666666666667
0.9199527061131275,0.8666666666666667
0.9223221995911697,0.8666666666666667
0.9276804813974205,0.8666666666666667
0.9339384276108237,0.8666666666666667
0.935798555311862,0.8666666666666667
0.9404706493112217,0.8666666666666667
0.9453870657601636,0.8666666666666667
0.9525343754098218,0.8666666666666667
0.9563854517872785,0.8666666666666667
0.9592521438515578,0.8666666666666667
0.966834291929829,0.8666666666666667
0.973237239080676,0.8666666666666667
0.9752016737884407,0.8666666666666667
0.9829781847804011,0.8666666666666667
0.9844242578401801,0.8666666666666667
0.98702154086597,0.8666666666666667
0.9944253548667215,0.8666666666666667
0.9971148274037706,0.8666666666666667
1.0067697937299651,0.8666666666666667
1.0122111234885094,0.8666666666666667
1.0145448627134825,0.8666666666666667
1.0194662289730678,0.8666666666666667
1.0198929398221541,0.8666666666666667
1.0209048759922754,0.8666666666666667
1.024583907577686,0.8666666666666667
1.0282532489418201,0.8666666666666667
1.031284582586458,0.8666666666666667
1.0325502062730687,0.8666666666666667
1.0339195866147952,0.8666666666666667
1.040904022958209,0.8666666666666667
1.0481402966788294,0.8666666666666667
1.0545746519960442,0.8666666666666667
1.0645309734378776,0.8666666666666667
1.0696740509590166,0.8666666666666667
1.073294462528256,0.8666666666666667
1.0824592762447265,0.8666666666666667
1.0889576740269236,0.8666666666666667
1.094094471611467,0.8666666666666667
1.0988813080144897,0.8666666666666667
1.1040982733946918,0.8666666666666667
1.1131521705007537,0.8666666666666667
1.1166296910556495,0.8666666666666667
1.1260846477224704,0.8666666666666667
1.131381175051602,0.8666666666666667
1.13341167710336,0.8666666666666667
1.1392581994884547,0.8666666666666667
1.1406560612079664,0.8666666666666667
1.1466816584792623,0.8666666666666667
1.1482052587308915,0.8666666666666667
1.1579328113557508,0.8666666666666667
1.1616177593065093,0.8666666666666667
1.16446306131489,0.8666666666666667
1.1677177485030548,0.8666666666666667
1.1752130653893875,0.8666666666666667
1.1802327557614143,0.8666666666666667
1.1850138608306326,0.8666666666666667
1.1875880001804273,0.8666666666666667
1.1886676630140869,0.8666666666666667
1.1937228381472293,0.8666666666666667
1.2016313448819478,0.8666666666666667
1.2050511536137625,0.8666666666666667
1.2069742567175745,0.8666666666666667
1.2126067272207217,0.8666666666666667
1.2175713444988339,0.8666666666666667
1.2268211628213765,0.8666666666666667
1.235310392242629,0.8666666666666667
1.2436636274195572,0.8666666666666667
1.2528455744974527,0.8666666666666667
1.253421913912379,0.8666666666666667
1.2572573204340158,0.8666666666666667
1.2622442233405144,0.8666666666666667
1.2665209935796151,0.8666666666666667
1.2740073007695853,0.8666666666666667
1.277401212328854,0.8666666666666667
1.2777194596100094,0.8666666666666667
1.2835764730472565,0.8666666666666667
1.2932741806774632,0.8666666666666667
1.295044482291405,0.8666666666666667
1.295210820892328,0.8666666666666667
1.2986956794070308,0.8666666666666667
1.3020320735517448,0.8666666666666667
1.3030063322820882,0.8666666666666667
1.3069803655086327,0.8666666666666667
1.3095004331509525,0.8666666666666667
1.3177819452512913,0.8666666666666667
1.3200341578965322,0.8666666666666667
1.3240019813434551,0.8666666666666667
1.327082595694393,0.8666666666666667
1.3343754010187736,0.8666666666666667
1.3369068112441964,0.8666666666666667
1.343935973345428,0.8666666666666667
1.3527812515459539,0.8666666666666667
1.3578599669418743,0.8666666666666667
1.3655605642847477,0.8666666666666667
1.36618848209531,0.8666666666666667
1.3683944797042753,0.8666666666666667
1.376985613456346,0.8666666666666667
1.3830031080051064,0.8666666666666667
1.3892894010140489,0.8666666666666667
1.3926081492836604,0.8666666666666667
1.4023798613036134,0.8666666666666667
1.4098685106786593,0.8666666666666667
1.4192775982427548,0.8666666666666667
1.423177596860002,0.8666666666666667
1.4272178602620986,0.8666666666666667
1.4369561303622278,0.8666666666666667
1.4446567726400652,0.8666666666666667
1.4501858704267054,0.8666666666666667
1.4592015654389048,0.8666666666666667
1.4634590599041672,0.8666666666666667
1.466600726271328,0.8666666666666667
1.4683311530837515,0.8666666666666667
1.4685062976759244,0.8666666666666667
1.4738666253099293,0.8666666666666667
1.4827997408415172,0.8666666666666667
1.4871361831361025,0.8666666666666667
1.4924778624289816,0.8666666666666667
1.5024645155587095,0.8666666666666667
1.5029795141512863,0.8666666666666667
1.5044380877455383,0.8666666666666667
1.5126504625708754,0.8666666666666667
1.5212168011072162,0.8333333333333334
1.5286084790149934,0.8333333333333334
1.5291772895072453,0.8333333333333334
1.5366151799444159,0.8333333333333334
1.5458916996656906,0.8333333333333334
1.5525245514210972,0.8
1.5594632827422976,0.8
1.567110201454619,0.8
1.5675944232573125,0.8
1.5687549128888918,0.8
1.578371087684076,0.8
1.5816382819432289,0.8333333333333334
1.582099270544597,0.8333333333333334
1.5863558502654542,0.8333333333333334
1.586726249057132,0.8333333333333334
1.591092647946577,0.8333333333333334
1.5955748394786697,0.8333333333333334
1.6050724389835,0.8333333333333334
1.6088544478377262,0.8333333333333334
1.6174120390551625,0.8333333333333334
1.6178689107242283,0.8333333333333334
1.625186331332401,0.8333333333333334
1.6334890778010476,0.8333333333333334
1.6420866969854575,0.8333333333333334
1.6496619515153528,0.8333333333333334
1.6520452431053965,0.8333333333333334
1.6528224728218899,0.8333333333333334
1.6591931855457607,0.8333333333333334
1.6606164924901174,0.8333333333333334
1.6660113534134668,0.8333333333333334
1.6728927456877416,0.8333333333333334
1.673047462114917,0.8333333333333334
1.679727058001108,0.8333333333333334
1.6825786739198456,0.8333333333333334
1.6924265836218677,0.8333333333333334
1.7020538566276,0.8333333333333334
1.7085107886159783,0.8333333333333334
1.7131170583190931,0.8333333333333334
1.7198624648507375,0.8333333333333334
1.724831273100545,0.8333333333333334
1.7324567527561294,0.8333333333333334
1.7390756930718925,0.8333333333333334
1.739575747906005,0.8333333333333334
1.7470781037500533,0.8333333333333334
1.7494431616619865,0.8333333333333334
1.7548024399148487,0.8333333333333334
1.7574509259705087,0.8333333333333334
1.759682993715827,0.8333333333333334
1.764792131987794,0.8333333333333334
1.7741024910020458,0.8333333333333334
1.778239462816359,0.8333333333333334
1.7789874245500903,0.8333333333333334
1.779793689977925,0.8333333333333334
1.7847924043631764,0.8333333333333334
1.791647801662328,0.8333333333333334
1.79787310083604,0.8333333333333334
1.8041407874955533,0.8333333333333334
1.8121553585234529,0.8333333333333334
1.8165435131122964,0.8333333333333334
1.8202759776763473,0.8333333333333334
1.8295803672579207,0.8333333333333334
1.8389232964389708,0.8333333333333334
1.8441441961049834,0.8333333333333334
1.8485382931015828,0.8333333333333334
1.8570559041776857,0.8333333333333334
1.8612426608630015,0.8333333333333334
1.863119087028771,0.8333333333333334
1.8719015507188659,0.8333333333333334
1.876732611181226,0.8333333333333334
1.8833153142358647,0.8333333333333334
1.8885046937135268,0.8333333333333334
1.890841953589267,0.8333333333333334
1.8929377155046962,0.8333333333333334
1.8975780325291465,0.8333333333333334
1.9068572100508072,0.8333333333333334
1.9129646435601253,0.8333333333333334
1.9179046972878648,0.8333333333333334
1.9259099714046628,0.8333333333333334
1.9325127478094233,0.8333333333333334
1.940431420221379,0.8333333333333334
1.9492966211244704,0.8333333333333334
1.9502824575773348,0.8333333333333334
1.9545480902797838,0.8333333333333334
1.957491541781869,0.8333333333333334
1.9595645004150941,0.8333333333333334
1.964819504201808,0.8333333333333334
1.9659180531068636,0.8333333333333334
1.9675828368647643,0.8333333333333334
1.968779665554111,0.8333333333333334
1.9692859173244348,0.8333333333333334
1.9727931589825818,0.8333333333333334
1.97679690115639,0.8333333333333334
1.9782072390193945,0.8333333333333334
1.983124944950779,0.8333333333333334
1.9864483171272194,0.8333333333333334
1.9907220924977451,0.8
1.9947846286890991,0.8
1.9959719087105987,0.8
1.9996511860038282,0.8
2.000763515191537,0.8
2.0090158050888287,0.8
2.0143382118202435,0.8
2.015391309522971,0.8
2.0224824703184536,0.8
2.0290021838093577,0.8
2.034174989541622,0.8
2.0405513600183163,0.8
2.0501504210426225,0.7666666666666667
2.0545902084124275,0.7666666666666667
2.0551635509346107,0.7666666666666667
2.0634050842831617,0.7666666666666667
2.0672149724792845,0.7666666666666667
2.0768139555485563,0.7666666666666667
2.0821702141481055,0.7666666666666667
2.0874186227824256,0.7666666666666667
2.0961982081898847,0.7666666666666667
2.102038523205591,0.7666666666666667
2.1038418442499722,0.7666666666666667
2.1137984124327085,0.7666666666666667
2.120091815763713,0.7666666666666667
2.124205366605638,0.7666666666666667
2.1338196805613445,0.7666666666666667
2.1408643835129912,0.7666666666666667
2.144954942611147,0.7666666666666667
2.150680657185721,0.7666666666666667
2.1549805276108094,0.7666666666666667
2.160971263604528,0.7666666666666667
2.16332044508069,0.7666666666666667
2.1656752378782547,0.7666666666666667
2.1737204082147734,0.7666666666666667
2.176789279673997,0.7666666666666667
2.177401410100667,0.7666666666666667
2.186920903933194,0.7333333333333333
2.1874459755124276,0.7333333333333333
2.194965568535693,0.7333333333333333
2.2029729148496284,0.7333333333333333
2.2111171645220478,0.7333333333333333
2.216864904199605,0.7333333333333333
2.2169849380825553,0.7333333333333333
2.2257298687981732,0.7333333333333333
2.2302972250113,0.7333333333333333
2.239998448280539,0.7333333333333333
2.2407864683570544,0.7333333333333333
2.246155243823109,0.7
2.253766152538804,0.7
2.2557384691197377,0.7
2.256087626987439,0.7
2.2638661096437813,0.6666666666666666
2.2724717482220047,0.6666666666666666
2.276638111853004,0.6666666666666666
2.280744896163279,0.6666666666666666
2.289167927252036,0.6666666666666666
2.289241989965834,0.6666666666666666
2.2933908264408513,0.6666666666666666
2.29725635522139,0.6666666666666666
2.304734599283853,0.6666666666666666
2.310488985400307,0.6333333333333333
2.311479872778843,0.6333333333333333
2.314114421924084,0.6333333333333333
2.31805546754154,0.6333333333333333
2.3237940095345078,0.6333333333333333
2.3305102913742153,0.6333333333333333
2.33631989589241,0.6333333333333333
2.33853466767195,0.6333333333333333
2.3399923988923472,0.6333333333333333
2.3441114274959176,0.6333333333333333
2.3516759283783273,0.6333333333333333
2.354345456242912,0.6333333333333333
2.3609489860511936,0.6333333333333333
2.36315970105823,0.6333333333333333
2.3694230757557913,0.6333333333333333
2.373796985365118,0.6333333333333333
2.3797313627955687,0.6333333333333333
2.3892781781670647,0.6666666666666666
2.3970270861487757,0.6666666666666666
2.4057476378715035,0.6666666666666666
2.4154219453746992,0.6666666666666666
2.4199002888475807,0.6666666666666666
2.4200749387860965,0.6666666666666666
2.4248384981618254,0.6666666666666666
2.4340910233991044,0.6666666666666666
2.443479402563341,0.6
2.4516320753461858,0.5666666666666667
2.454281465924957,0.5666666666666667
2.460880986004004,0.5666666666666667
2.466475237894954,0.5666666666666667
2.468079206351887,0.5666666666666667
2.471624702903806,0.5666666666666667
2.4759583233001363,0.5333333333333333
2.484794708258075,0.5333333333333333
2.491427686449564,0.5333333333333333
2.49470168759996,0.5333333333333333
2.500063916206993,0.5333333333333333
2.5055869396117045,0.5333333333333333
2.5094691900228145,0.5333333333333333
2.5142944719550533,0.5
2.51959803999499,0.5
2.523766731109991,0.5
2.5304116126620304,0.5
2.534557752901201,0.5
2.5397194847245417,0.5
2.5420269088376704,0.5
2.544390619074641,0.5
2.549805163601254,0.5
2.556965278861684,0.5
2.5600596030893312,0.5
2.562181603851204,0.5
2.5647512684147125,0.5
2.565961015983155,0.5
2.5683222689580623,0.5
2.570405168034033,0.5
2.5717978835620023,0.5
2.5719390517052365,0.5
2.5780625949900453,0.5
2.5788754790620914,0.5
2.5811541620256224,0.5
2.5909708297451663,0.5
2.5913340257857356,0.5
2.5940939975365764,0.5
2.601339358245304,0.5
2.6068485050550794,0.5
2.608370940310989,0.5
2.612517267024495,0.5
2.6194826186176496,0.5
2.626665508437611,0.5
2.6279784861734234,0.5
2.633561704945043,0.5
2.6391751131345975,0.5
2.645944215505004,0.5
2.6483007000672183,0.5
2.648668576364817,0.5
2.6492513167938223,0.5
2.6522731504930395,0.4666666666666667
2.6529005629175377,0.4666666666666667
2.661863616498826,0.4666666666666667
2.671387508291855,0.4666666666666667
2.680244634142658,0.4666666666666667
2.680264286533983,0.4666666666666667
2.6894395816669068,0.4666666666666667
2.6901011310748055,0.4666666666666667
2.6982220296876034,0.4666666666666667
2.7059123881312424,0.4666666666666667
2.71355405840065,0.4666666666666667
2.715138759398135,0.4666666666666667
2.7250000333385005,0.4666666666666667
2.730395969580469,0.4666666666666667
2.7340202277382417,0.4666666666666667
2.7437222845397486,0.4666666666666667
2.7446003596987416,0.4666666666666667
2.7483209818806316,0.4666666666666667
2.74889975999739,0.4666666666666667
2.7522695722799,0.4666666666666667
2.7584607104267054,0.4666666666666667
2.762144365129518,0.4666666666666667
2.76933255889401,0.4666666666666667
2.777356213927243,0.4666666666666667
2.785240528797048,0.4666666666666667
2.788393773066219,0.4666666666666667
2.7964112364477662,0.4666666666666667
2.7964252632885307,0.4666666666666667
2.80549993026141,0.4666666666666667
2.80784400578849,0.4666666666666667
2.814687852023292,0.4666666666666667
2.823945964455898,0.4666666666666667
2.832339202096459,0.4666666666666667
2.837875948553613,0.4666666666666667
2.840933374777958,0.4666666666666667
2.84317445475571,0.4666666666666667
2.8440114383050776,0.4666666666666667
2.8445030393917103,0.4666666666666667
2.8489686635971916,0.4666666666666667
2.858809910843856,0.4666666666666667
2.866308205599933,0.4666666666666667
2.8695527884095373,0.4666666666666667
2.878284253594768,0.4666666666666667
2.8878316860501445,0.4666666666666667
2.897551877370101,0.4666666666666667
2.902714201323391,0.4666666666666667
2.910750764162171,0.4666666666666667
2.919727698243274,0.4666666666666667
2.9290374548194804,0.4666666666666667
2.934913108443896,0.4666666666666667
2.93945365173213,0.4666666666666667
2.941146552939972,0.4666666666666667
2.950749652891006,0.4666666666666667
2.9516256426806877,0.4666666666666667
2.9602673036508325,0.4666666666666667
2.961512209571243,0.4666666666666667
2.9682445392939805,0.4666666666666667
2.972155370129601,0.4666666666666667
2.9750873306151067,0.4666666666666667
2.9751462917863494,0.4666666666666667
2.979305284840003,0.43333333333333335
2.988661339696764,0.43333333333333335
2.993254034493901,0.43333333333333335
2.999748026147708,0.43333333333333335
3.0076805549739274,0.43333333333333335
3.0148730900353615,0.43333333333333335
3.016980421587148,0.43333333333333335
3.024238072155748,0.43333333333333335
3.028000125865501,0.4
3.0323537147973423,0.4
3.0382599228055143,0.4
3.03835670270753,0.4
3.0454597252545326,0.4
3.0518429073601974,0.4
3.0589439830920524,0.4
3.0671971840144634,0.4
3.0740321652051654,0.4
3.0801858752613445,0.4
3.083886861651549,0.4
3.0928325104677143,0.4
3.1002342205346647,0.4
3.1065392057019903,0.4
3.1133258280678096,0.4
3.1227156867561616,0.4
3.124953659606288,0.4
3.127143351476788,0.4
3.1310342272169427,0.4
3.135836090850017,0.4
3.1434699959939554,0.4
3.145244920343603,0.4
3.149644327432735,0.4
3.1501060484875327,0.4
3.157237909510061,0.4
3.1600058406385103,0.4
3.1634350292730584,0.4
3.166658331297055,0.4
3.1690410611915176,0.4
3.172207157771972,0.4
3.1725700527169063,0.4
3.1744864727845825,0.4
3.180151568126706,0.4
3.182121814520021,0.4
3.1844278978571783,0.4
3.184489174071508,0.4
3.189175102777869,0.4
3.196179211159975,0.4
3.2027729418264683,0.4
3.207749917213015,0.4
3.210885525336079,0.36666666666666664
3.21619374220909,0.36666666666666664
3.2206990669415974,0.36666666666666664
3.2279355192661496,0.36666666666666664
3.231339277300199,0.3333333333333333
3.233547570890052,0.3333333333333333
3.237094925635568,0.3333333333333333
3.238103185830026,0.3333333333333333
3.239169127691797,0.3333333333333333
3.24536421606816,0.3333333333333333
3.246413007521717,0.3333333333333333
3.248746253390995,0.3333333333333333
3.2529759955730406,0.3333333333333333
3.2548007373324257,0.3333333333333333
3.2553137294017724,0.3333333333333333
3.265063561099462,0.3333333333333333
3.270487917264643,0.3333333333333333
3.2733562090859865,0.3333333333333333
3.281105515565341,0.3333333333333333
3.2825648577000024,0.3333333333333333
3.2905253288947742,0.3333333333333333
3.2989579402445397,0.3333333333333333
3.308613344384777,0.3333333333333333
3.3150735815997927,0.3333333333333333
3.324259806659019,0.3333333333333333
3.3336938670512017,0.3333333333333333
3.3391588028445263,0.3333333333333333
3.3410750711834507,0.3333333333333333
3.350687255423516,0.3333333333333333
3.360547911396415,0.3333333333333333
3.368856755940811,0.3333333333333333
3.377570815111482,0.3
3.385115094587918,0.3
3.394897469760635,0.3
3.4021038220235016,0.3
3.4035497306898757,0.3
3.4100249470687527,0.3
3.419853333510162,0.3
3.42435523141266,0.3
3.425658020829564,0.3
3.4267247046126523,0.3
3.4327309125569703,0.3
3.438846915256399,0.3
3.4439876427566434,0.3
3.445444559402353,0.3
3.4505987078001397,0.3
3.4514970763597894,0.3
3.460125203846583,0.3
3.469000332692064,0.3
3.475204781377841,0.3
3.47990340581277,0.3
3.4875350018379545,0.3
3.4902075495601683,0.3
3.498735383966594,0.3
3.5020257781983117,0.3
3.5097371019569272,0.3
3.51122192765796,0.3
3.512371960360974,0.3
3.514822811317313,0.3
3.5211515333481125,0.3
3.5217203503788093,0.3
3.528039743354953,0.3
3.5323502118253924,0.3
3.533593377397394,0.3
3.5355035240843398,0.3
3.543873186678651,0.3
3.552511857827599,0.3
3.5533015949437976,0.3
3.5618292105926685,0.3
3.5663868108531656,0.3
3.5664096199662625,0.3
3.5719268671510016,0.3
3.575011046066872,0.3
3.5799108824010424,0.3
3.587449979292001,0.3
3.5926510953534616,0.3
3.59508312911787,0.3
3.602077964558193,0.3
3.60846960396197,0.3
3.6139909816887092,0.3
3.6199792474749075,0.3
3.6299553927970405,0.3
3.630991179977625,0.3
3.6311419708052495,0.3
3.634870883362476,0.3
3.6374601374509754,0.3
3.6466333574437835,0.3
3.6531836263233965,0.3
3.6592388923093755,0.3
3.6686550285438724,0.3
3.676602044818701,0.3
3.6822939669264563,0.3
3.682892153018931,0.3
3.683481279785528,0.3
3.686536278595792,0.3
3.6915291501791456,0.3
3.695757773422264,0.3
3.7049440545881835,0.26666666666666666
3.7119556792238964,0.26666666666666666
3.7148997349816693,0.26666666666666666
3.724843637292605,0.26666666666666666
3.7325903897652593,0.26666666666666666
3.741205599081672,0.26666666666666666
3.7423390910514307,0.26666666666666666
3.7461118737765196,0.26666666666666666
3.750711209517086,0.26666666666666666
3.7598559432304244,0.26666666666666666
3.761804719571304,0.26666666666666666
3.770353992130256,0.26666666666666666
3.774067872698503,0.26666666666666666
3.7771190543179225,0.26666666666666666
3.7810550574242328,0.26666666666666666
3.7908147986629883,0.26666666666666666
3.7996781889261646,0.26666666666666666
3.800310262606643,0.26666666666666666
3.805050252558287,0.26666666666666666
3.8058665771204434,0.26666666666666666
3.807660597263721,0.26666666666666666
3.808231442002536,0.26666666666666666
3.8171293754672053,0.26666666666666666
3.822625501938486,0.26666666666666666
3.831420270392789,0.26666666666666666
3.8387390230194542,0.26666666666666666
3.84602609324613,0.26666666666666666
3.8533648508620137,0.26666666666666666
3.8582661200308106,0.26666666666666666
3.867791761570107,0.26666666666666666
3.8688290715336633,0.26666666666666666
3.8714738829871966,0.26666666666666666
3.8782517087127757,0.26666666666666666
3.884881378795988,0.26666666666666666
3.8884960958093475,0.26666666666666666
3.8963492959267962,0.26666666666666666
3.9061818038092557,0.26666666666666666
3.9141284521124873,0.26666666666666666
3.923777359510744,0.26666666666666666
3.9329359125626504,0.26666666666666666
3.939109540875829,0.26666666666666666
3.9446682483695477,0.26666666666666666
3.9530583002463784,0.26666666666666666
3.9589868059745505,0.26666666666666666
3.9683485980818083,0.26666666666666666
3.975411334171372,0.26666666666666666
3.983453642457546,0.26666666666666666
3.9857847213792343,0.26666666666666666
3.9901010462104423,0.26666666666666666
3.9911497224773878,0.26666666666666666
3.9981170568778674,0.26666666666666666
4.005965614981036,0.26666666666666666
4.010897009134911,0.26666666666666666
4.016866154193598,0.26666666666666666
4.025377496635555,0.26666666666666666
4.033073965139098,0.26666666666666666
4.035256719570171,0.26666666666666666
4.035788397599508,0.26666666666666666
4.039144428816441,0.26666666666666666
4.041189621016798,0.26666666666666666
4.042578797954901,0.26666666666666666
4.044141105785537,0.26666666666666666
4.053918141649697,0.26666666666666666
4.059326728750939,0.26666666666666666
4.061036270622633,0.26666666666666666
4.069900927259805,0.26666666666666666
4.076045467955604,0.26666666666666666
4.0765630325914595,0.26666666666666666
4.080482572501405,0.26666666666666666
4.0861303085320575,0.26666666666666666
4.086847361310059,0.26666666666666666
4.095850882226923,0.26666666666666666
4.104254809400357,0.26666666666666666
4.111403164261578,0.26666666666666666
4.112469310144569,0.26666666666666666
4.121870418140462,0.26666666666666666
4.12347751447141,0.26666666666666666
4.1308138932678915,0.26666666666666666
4.139314781181995,0.26666666666666666
4.145057469569677,0.26666666666666666
4.15341596499764,0.26666666666666666
4.1577001789382395,0.26666666666666666
4.159152167602511,0.26666666666666666
4.165123295821798,0.26666666666666666
4.174736346172923,0.26666666666666666
4.175760618294249,0.26666666666666666
4.176413204475356,0.26666666666666666
4.184496455069551,0.26666666666666666
4.186560926818536,0.26666666666666666
4.1908938063268,0.26666666666666666
4.195062351404262,0.26666666666666666
4.199116365199193,0.26666666666666666
4.200049796900986,0.26666666666666666
4.205680694131177,0.26666666666666666
4.209830240893581,0.26666666666666666
4.212686996040988,0.26666666666666666
4.218559429047002,0.26666666666666666
4.219737590308352,0.26666666666666666
4.227148943403426,0.26666666666666666
4.230187691592998,0.26666666666666666
4.2369077135986934,0.26666666666666666
4.238791104868329,0.26666666666666666
4.248177416357346,0.26666666666666666
4.253612991284035,0.26666666666666666
4.2550303073987275,0.26666666666666666
4.264627524173676,0.26666666666666666
4.2698113038067795,0.26666666666666666
4.27005682797705,0.26666666666666666
4.275943865849389,0.26666666666666666
